,자재,기말 재고 수량,기말 재고 금액,자재 내역,특별 재고,저장 위치,배치,단가,유효기간,남은일,유효기한구간,3평판,_mat_key,원가율,대분류,소분류,평판 * 1.38배,출하원가,출하판가,판가,who,26_1,26_2,26_3,26_4,26_5,26_6,26_7,26_8,26_9,26_10,26_11,26_12,27_1,27_2,27_3,27_4,27_5,27_6,27_7,27_8,27_9,27_10,27_11,27_12,28_1,28_2,28_3,28_4,28_5,28_6,28_7,28_8,28_9,28_10,28_11,28_12,부진재고량,부진재고진입시점,부진재고진입분기,회전월
283,9307960,913,3445119.781659389,[단종][EA]디더블유이지에프멜라토닝비타씨토너150ml_(수정),,5010,BEZ,3773.406113537118,2027-05-08,423,1년 이상,105,9307960,0.22091196548861122,기타,기타,553.794,2089689.6652401746,9459377.452091455,15594989.497465663,자사,1355430.1164192143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6486274679754567
284,9307962,72578,5284452.999999999,[EA]멜라비타12앰플클렌저_샤셰(2ml),,5000,QE05,72.81067265562565,2027-06-16,462,1년 이상,19,9307962,0.21177734724615158,멜라(기타),멜라(기타),1680.5639999999999,122362.99528082885,577790.7640830195,24952871.81899493,자사,5162090.00471917,5039727.009438341,4917364.014157511,4795001.018876682,4672638.023595853,4550275.0283150235,4427912.033034194,4305549.037753365,4183186.042472536,4060823.0471917074,3938460.0519108786,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,3816097.05663005,2026-12-16,26년 4Q,43.186692086704234
285,9307963,138993,16558086.000000002,[EA]이지듀멜라글루타치온크림샤셰2g,,5000,GFZ,119.128920161447,2027-06-25,471,1년 이상,116,9307963,0.21177734724615158,멜라(기타),멜라(기타),3830.7419999999997,456352.1578771018,2154867.6655519614,78186294.3101007,자사,16101733.8421229,15645381.684245797,15189029.526368694,14732677.368491592,14276325.21061449,13819973.052737387,13363620.894860284,12907268.736983182,12450916.57910608,11994564.421228977,11538212.263351874,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,11081860.105474772,2026-12-25,26년 4Q,36.28357117237339
286,9307970,39351,28441293,[EA]DW-EGF클리어선패치 1매,,5000,928,722.7590912556225,2099-12-31,410,1년 이상,0,9307970,0.21177734724615158,멜라(기타),멜라(기타),0,0,0,134298088.86472788,자사,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,28441293,0,0,0,0
287,9307972,5767,1730100,[EA]DW이지에프멜라토닝선패드 1매,,5000,QD01,300,2027-04-01,386,1년 이상,0,9307972,0.22091196548861122,기타,기타,0.9659999999999999,289.79999999999995,1311.8347816019054,7831626.486022971,자사,1729810.2,1729520.4,1729230.5999999999,1728940.7999999998,1728650.9999999998,1728361.1999999997,1728071.3999999997,1727781.5999999996,1727491.7999999996,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,1727201.9999999995,2026-10-01,26년 4Q,5969.9792960662535
288,9308000,18367,77286038,[EA]클리어바하바디클렌저 300g,,5000,QF01,4207.87488430337,2027-06-24,470,1년 이상,60.66666666666666,9308000,0.33014275257193243,클리어,클리어,142.82999999999998,601010.7697250503,1820457.2568773879,234098847.84055862,자사,76685027.23027495,76084016.46054989,75483005.69082484,74881994.92109978,74280984.15137473,73679973.38164967,73078962.61192462,72477951.84219956,71876941.07247451,71275930.30274945,70674919.5330244,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,70073908.76329935,2026-12-24,26년 4Q,128.59343275222292
289,9308062,8,31554,[단종][EA]디더블유이지에프멜라글루타티온크림105ml,,6040,NKZ,3944.25,2027-10-22,590,1년 이상,12,9308062,0.22091196548861122,기타,기타,26.771999999999995,105595.46099999998,477997.9244965062,142835.17839429443,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2988196623337816
290,9308074,9893,38686915.72568428,[EA]디더블유이지에프멜라토닝원데이앰플15ml,,5000,OHZ,3910.534289465711,2027-09-10,548,1년 이상,1830.333333333333,9308074,0.2556760604437538,원데이앰플,15ML,65676.408,256829845.49294013,1004512683.1475102,151312233.37272525,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15063247673350225
291,9308228,45534,68520645,[EA]멜라씨비타에센스토너30ml,W,5000,CFZ,1504.8237580708922,2027-08-25,532,1년 이상,338,9308228,0.21177734724615158,멜라(기타),멜라(기타),3994.41,6010883.067475952,28383031.26202362,323550398.05252427,자사,62509761.93252405,56498878.865048096,50487995.79757214,44477112.73009619,38466229.66262024,32455346.595144287,26444463.527668335,20433580.460192382,14422697.39271643,8411814.325240478,2400931.2577645257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.399430704409411
292,9308229,51897,63606069,[EA]멜라비타12앰플클렌저30ML,,5000,QE05,1225.6213075900341,2027-05-28,443,1년 이상,101.3333333333333,9308229,0.21177734724615158,멜라(기타),멜라(기타),3656.724,4481758.85037586,21162597.92963906,300344063.36230963,자사,59124310.14962414,54642551.29924828,50160792.44887242,45679033.59849656,41197274.748120695,36715515.897744834,32233757.047368973,27751998.196993113,23270239.34661725,18788480.49624139,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,14306721.64586553,2026-11-28,26년 4Q,14.19221138921067
293,9308231,9860,35485120,[단종][EA]멜라선앰플패드_1매(3ml)*15입,,5000,QF02,3598.896551724138,2099-12-31,472,1년 이상,0,9308231,1.24750289338192,임가공,임가공,0,0,0,28444919.99838297,자사,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,35485120,0,0,0,0
294,9308235,490,958181,[EA]이지듀멜라5스텝스타터키트(GWP),,7060,CFZ,1955.4714285714285,2026-06-12,93,3~6달,996.6666666666666,9308235,0.22091196548861122,기타,기타,5910.815999999999,11558431.807542855,52321438.460691854,4337388.415700813,자사,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,958181,0,0,0,0.08289887555288476
295,9308236,11192,27280511.961524762,[EA]이지듀멜라글루타치온크림50ml,W,5000,HGZ,2437.50106875668,2027-07-30,506,1년 이상,5951.333333333333,9308236,0.21177734724615158,멜라(기타),멜라(기타),7766.915999999999,18931866.050943356,89395142.10147604,128816950.04809116,자사,8348645.910581406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4409837830098846
296,9308304,4364,18033670.653555915,"[EA]멜라라필프로그램(스텝1 3ml, 스텝2 15g*4ea,브러쉬)직영",,7030,EMGF01,4132.37182712097,2027-06-09,455,1년 이상,866,9308304,0.21177734724615158,멜라(기타),멜라(기타),905.0039999999999,3739813.033031786,17659174.041333854,85153917.01736231,자사,14293857.620524129,10554044.587492343,6814231.554460557,3074418.5214287713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.822078134461285
297,9308335,7496,75051881,[RX]이지듀알엑스포스트레이저센시티브베리어150ml_AD,,5000,BHA,10012.257337246532,2028-08-24,897,1년 이상,2019.666666666667,9308335,0.05659568323641646,포스트레이저,병의원,1294.1639999999998,12957503.004600318,228948609.92265257,1326106104.0024323,자사,62094377.99539968,49136874.99079937,36179371.98619905,23221868.981598735,10264365.976998417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.792156171860754
298,9308336,6394,18411363,[RX]이지듀알엑스포스트레이저리뉴얼모이스처50ml_AD,,5000,AKZ,2879.4749765405068,2027-10-15,583,1년 이상,268.3333333333333,9308336,0.05659568323641646,포스트레이저,병의원,272.274,784006.16976259,13852755.633103156,325313909.9512314,자사,17627356.83023741,16843350.660474822,16059344.490712233,15275338.320949644,14491332.151187055,13707325.981424466,12923319.811661877,12139313.641899288,11355307.472136699,10571301.30237411,9787295.13261152,9003288.962848932,8219282.793086342,7435276.623323752,6651270.453561162,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,5867264.283798572,2027-04-15,27년 2Q,23.483696570366615
299,9308337,3240,13152816,[RX]알엑스포스트레이저비비크림40ml_AD,,5000,AKZ,4059.511111111111,2027-10-22,590,1년 이상,247,9308337,0.05659568323641646,포스트레이저,병의원,713.3219999999999,2895738.5847999994,51165361.37047177,232399632.7609811,자사,10257077.4152,7361338.830400001,4465600.245600002,1569861.6608000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.542128239420627
300,9308426,5027,20849035,[EA]멜라에이레티노0.03프로크림_10ml+1ml(올리브영),,5000,JJZ,4147.410980704198,2026-09-10,183,6~12달,1724,9308426,1.24750289338192,임가공,임가공,409.85999999999996,1699857.8645514224,1362608.354312662,16712614.544307206,자사,19149177.13544858,17449319.270897157,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,15749461.406345734,2026-03-10,26년 1Q,12.265163714439076
301,9308427,19117,55948667,[EA]클리어라하바디미스트 100ml,,5000,QG01,2926.644714128786,2027-07-18,494,1년 이상,25,9308427,0.33014275257193243,클리어,클리어,75.348,220516.82592017576,667943.8642898239,169468106.0363721,자사,55728150.17407982,55507633.34815964,55287116.52223946,55066599.69631928,54846082.8703991,54625566.04447892,54405049.21855874,54184532.392638564,53964015.566718385,53743498.740798205,53522981.914878026,53302465.088957846,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,53081948.26303767,2027-01-18,27년 1Q,253.7160906726124
302,9308494,5207,29205100.000000004,[EX]멜라비타앰플데일리마스크30매입(310g),,5000,434DH,5608.815056654505,2027-08-22,529,1년 이상,113.3333333333333,9308494,0.21177734724615158,멜라(기타),멜라(기타),253.50599999999997,1421868.2697522566,6713977.147421723,137904739.95339328,자사,27783231.730247747,26361363.46049549,24939495.190743234,23517626.920990977,22095758.65123872,20673890.381486464,19252022.111734208,17830153.84198195,16408285.572229695,14986417.302477438,13564549.032725181,12142680.762972925,10720812.493220668,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,9298944.223468412,2027-02-22,27년 1Q,20.539947772439312
303,9308616,81197,126641049.00000001,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,T,6090,329,1559.6764535635555,2028-04-17,768,1년 이상,973,9308616,0.21177734724615158,멜라(기타),멜라(기타),7952.801999999999,12403798.01925315,58569994.291391574,597991478.5352536,자사,114237250.98074687,101833452.96149372,89429654.94224057,77025856.92298742,64622058.90373427,52218260.88448112,39814462.86522797,27410664.845974818,15006866.826721668,2603068.8074685186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.209860625223664
304,9308656,2,12322,[단종][EA]멜라비토닝앰플쿠션23호 베이지(본품)_15g,,5000,CMZ,6161,2026-12-12,276,6~12달,0,9308656,0.214162171570419,멜라(앰플쿠션),본품23호(15G),162.14999999999998,999006.1499999999,4664718.06236572,57535.837957024,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012334258402713539
305,9308657,2841,9345212,[단종][EA]멜라비토닝앰플쿠션21호페어(리필)_15g,,5000,BMZ,3289.4093629003874,2026-12-09,273,6~12달,18.33333333333333,9308657,0.165058598341806,멜라(앰플쿠션),리필19호(15G),153.31799999999998,504325.66470116156,3055434.0686741797,56617541.24827708,자사,8840886.335298838,8336560.670597676,7832235.005896514,7327909.341195352,6823583.6764941905,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,6319258.011793029,2026-06-09,26년 2Q,18.530113880953312
306,9308658,2,6730,[단종][EA]멜라비토닝앰플쿠션21호내추럴(리필)_15g,,5000,EMZ,3365,2026-12-12,276,6~12달,0,9308658,0.17815510668389464,멜라(앰플쿠션),리필21호(15G),446.2919999999999,1501772.5799999996,8429579.19059056,37776.07122955627,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004481370940998272
307,9308659,5049,17017256.000000004,[단종][EA]멜라비토닝앰플쿠션23호 베이지(리필)_15g,,6090,CMZ,3370.4210734798976,2026-12-12,276,6~12달,12.66666666666667,9308659,0.18426539357934024,멜라(앰플쿠션),리필23호(15G),67.61999999999999,227907.87298871065,1236845.772076996,92351882.62668966,자사,16789348.12701129,16561440.254022582,16333532.381033871,16105624.508045161,15877716.635056451,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,15649808.76206774,2026-06-12,26년 2Q,74.6672582076309
308,9308690,17280,65750025.00000001,[EX]디더블유이지에프멜라토닝원데이앰플10ml,T,5000,AAA,3804.9782986111118,2028-01-13,673,1년 이상,1412,9308690,0.17036884082889556,원데이앰플,10ML,2753.1,10475485.753906252,61487098.83180439,385927524.5409102,자사,55274539.24609376,44799053.49218751,34323567.73828126,23848081.984375007,13372596.230468756,2897110.4765625037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.276560967636482
309,9308763,57857,9545200,[EA]멜라비토닝원데이앰플0.7ml(샤쉐),O,5000,PHZ,164.97917278808094,2027-09-02,540,1년 이상,0,9308763,0.20142779598997623,원데이앰플,기타,2569.836,423969.41748103074,2104820.81381722,47387700.158696085,자사,9121230.582518969,8697261.165037937,8273291.747556907,7849322.330075877,7425352.912594846,7001383.495113816,6577414.077632786,6153444.660151755,5729475.242670725,5305505.825189695,4881536.407708664,4457566.990227634,4033597.5727466033,3609628.1552655725,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,3185658.7377845417,2027-03-02,27년 1Q,22.51388804577413
310,9308764,554,2382321.0000000005,이지듀멜라토닝원데이앰플기획세트(12ML+0.7ML),T,5000,PHZ,4300.218411552348,2027-09-02,540,1년 이상,15848,9308764,0.3648731557602829,원데이앰플,올리브영,5691.948,24476619.587198563,67082544.16852578,6529175.858486985,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09733047455809504
311,9308765,684,2884439.9999999995,[EA]멜라비토닝패치풀페이스(24g*6ea),W,5000,YLZ,4217.017543859649,2026-10-31,234,6~12달,261.6666666666667,9308765,0.21177734724615158,멜라(기타),멜라(기타),3671.214,15481573.845263157,73103068.13536918,13620153.607115388,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18631439082548715
